System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
6514,Ben,Zion,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3230,George John Craig,Duncan,George,Rev Dr,,Individual,Person,,
3229,Henry,Duncan,Henry,Rev Dr,,Individual,Person,,
3735,Robert,Matthew,,,,,Person,,
658,G,White,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
6534,Justine,Blair,Justine,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5653,William,Scot,William,,,Individual,Person,,
8213,Paul,Jenisch,,,,Individual,Person,Subject Person : Sitter,
7781,Jean,Astruc,,,,Individual,Person,Subject Person : Sitter,
1380,Francis Philip,Stephanoff,Francis Philip,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1379,Clarkson,Stanfield,,,,Individual,,"Production Person (pri & sec) : Draftsman, Production Person (pri & sec) : Artist, Production Person (primary) : Draftsman, Production Person (primary) : Artist",
4298,Edmund,Halley,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
4308,Louis,Petit,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (pri & sec) : Draughtsman, Production Person (primary) : Surveyor, Production Person (primary) : Draughtsman",
7259,Norman,Macdonald,Norman,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7260,,Brodie,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3012,Hans Kaspar,Asper,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5180,Chris,Tabraham,Chris,,,Individual,Person,"Primary Person, Primary Person : Author",
1432,James,White,,,,Individual,,"Production Person (pri & sec) : Photographer, Production Person (primary) : Photographer",
6758,John S.,Billings,John,,,Individual,Person,,
2912,Joseph,Higham,Joseph,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
5179,John,Stuart,John,,,Individual,Person,Primary Person : Editor,
518,John,Piper,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
86,Dorothy,Aitchison,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
7063,Maurice,Chamberlain,Maurice,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5344,John,Byron,John,,,Individual,Person,,
6963,Fontaine,Besson,Fontaine,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker",
2227,,Cramer & Key,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4342,Thomas,Bakewell,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
4842,Robert,Nesbit,,,,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
3796,,2414?,,,,Individual,Person,,
5864,Davy,Forsyth,Davy,,,,Person,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor",Male
